logFC.t,AveExpr.t,t.t,P.Value.t,adj.P.Val.t,B.t,#NAME?,gene,ID,logFC.s,AveExpr.s,t.s,P.Value.s,adj.P.Val.s,B.s,#NAME?,UniProtID
0.03218658,19.23811453,0.199955827,0.844886739,0.962973587,-6.240886818,0.016385625,HV383,sp|P0DTE1|HV383_HUMAN,0.139706719,18.97817415,1.104325823,0.291897077,0.804174756,-5.549472664,0.094649564,P0DTE1
-0.044118666,13.00952177,-0.1968995,0.84722443,0.962992426,-6.241518555,0.016377129,CYH3,sp|O43739|CYH3_HUMAN / sp|Q15438|CYH1_HUMAN / sp|Q99418|CYH2_HUMAN,0.404550666,12.81677105,2.192342531,0.049609479,0.589635363,-4.081771977,0.229416478,O43739
0.053351006,19.97978129,0.198405164,0.846072602,0.962992426,-6.241208545,0.016377129,GPIX,sp|P14770|GPIX_HUMAN,-0.237435156,20.14819369,-1.016913968,0.3299956,0.829110821,-5.636782891,0.081387416,P14770
0.026043552,17.78211752,0.196916305,0.847211572,0.962992426,-6.241515108,0.016377129,GNAQ,sp|P50148|GNAQ_HUMAN,-0.089022363,17.80176339,-0.593589129,0.564215592,0.914734232,-5.969801932,0.038705068,P50148
-0.031513378,15.71808255,-0.197818181,0.846521598,0.962992426,-6.241329682,0.016377129,O7E24,sp|Q6IFN5|O7E24_HUMAN,-0.074544815,15.86529869,-0.510912413,0.619023852,0.930949474,-6.015915516,0.031073889,Q6IFN5
-0.018141783,17.40671688,-0.199462055,0.845264306,0.962992426,-6.240989534,0.016377129,SIA10,sp|Q9Y274|SIA10_HUMAN,-0.049820906,17.58583516,-0.462336199,0.652416648,0.941397213,-6.039936093,0.026227092,Q9Y274
-0.027997775,14.91231292,-0.197517625,0.846751522,0.962992426,-6.24139157,0.016377129,COX5A,sp|P20674|COX5A_HUMAN,-0.04373915,14.91220997,-0.288317544,0.778205309,0.972583005,-6.106833591,0.012073324,P20674
-0.039865391,14.6645857,-0.197958267,0.846414438,0.962992426,-6.241300804,0.016377129,PNCB,sp|Q6XQN6|PNCB_HUMAN,0.036720113,14.6747301,0.239730313,0.814735149,0.976540152,-6.120064904,0.010309895,Q6XQN6
0.032235438,15.00272501,0.197987918,0.846391757,0.962992426,-6.241294689,0.016377129,6PGL,sp|O95336|6PGL_HUMAN,0.049675136,15.04001036,0.231561158,0.820924869,0.976927085,-6.122053057,0.01013785,O95336
0.025965313,16.47350945,0.19628593,0.847693915,0.963196202,-6.241644214,0.016285239,ACLY,sp|P53396|ACLY_HUMAN,-0.114870542,16.53476886,-1.091255995,0.297371936,0.807673859,-5.562897617,0.092763973,P53396
0.022536938,19.91569398,0.195862085,0.848018264,0.963234983,-6.24173079,0.016267753,FSTL1,sp|Q12841|FSTL1_HUMAN,-0.02412539,19.98104895,-0.247620081,0.808769542,0.974324183,-6.118080005,0.011296518,Q12841
-0.040885198,12.82938145,-0.192071998,0.850919928,0.963312899,-6.2424967,0.016232624,PFD2,sp|Q9UHV9|PFD2_HUMAN,-0.584618034,12.92647239,-3.87088222,0.002376962,0.235774467,-1.282121208,0.627503227,Q9UHV9
-0.029624491,19.82274489,-0.192467426,0.850617084,0.963312899,-6.242417486,0.016232624,HV338,sp|A0A0C4DH36|HV338_HUMAN,0.165009866,19.58105911,1.296580578,0.220047742,0.757046933,-5.337769517,0.120877196,A0A0C4DH36
-0.038404121,12.78086661,-0.19332216,0.849962558,0.963312899,-6.242245707,0.016232624,SNX18,sp|Q96RF0|SNX18_HUMAN,-0.143526473,13.10433151,-0.764206568,0.460051519,0.890723348,-5.854453602,0.050257164,Q96RF0
-0.029400816,14.01951086,-0.193990567,0.849450797,0.963312899,-6.242110849,0.016232624,KGD4,sp|P82909|KGD4_HUMAN,-0.109499103,14.17807491,-0.679694672,0.510073008,0.907970132,-5.914922641,0.041928438,P82909
-0.074361882,9.392998444,-0.191989516,0.850983101,0.963312899,-6.242513202,0.016232624,LRC47,sp|Q8N1G4|LRC47_HUMAN,-0.14584157,9.540743171,-0.5113682,0.618714556,0.930949474,-6.015679278,0.031073889,Q8N1G4
-0.0487717,13.19011911,-0.192196113,0.85082487,0.963312899,-6.242471854,0.016232624,GYS1,sp|P13807|GYS1_HUMAN,-0.104515298,13.32629112,-0.486809391,0.635487974,0.939029247,-6.028121419,0.027320881,P13807
0.020312744,22.48972018,0.19379115,0.849603471,0.963312899,-6.242151132,0.016232624,SRCRL,sp|A1L4H1|SRCRL_HUMAN,-0.040588213,22.42833593,-0.39812978,0.697785485,0.956136993,-6.068134495,0.019479879,A1L4H1
-0.064093391,12.45876526,-0.193991387,0.849450169,0.963312899,-6.242110683,0.016232624,CARD8,sp|Q9Y2G2|CARD8_HUMAN,-0.103681091,11.99486099,-0.269077836,0.792609628,0.972723403,-6.112360447,0.012010635,Q9Y2G2
-0.028895514,13.77870024,-0.193059493,0.850163687,0.963312899,-6.242298577,0.016232624,WNK1,sp|Q9H4A3|WNK1_HUMAN,0.020149654,13.9615514,0.12267102,0.904473357,0.986613645,-6.142009767,0.005852882,Q9H4A3
0.054124269,11.00033072,0.191981448,0.85098928,0.963312899,-6.242514816,0.016232624,OTU1,sp|Q5VVQ6|OTU1_HUMAN,-0.017150439,11.01983522,-0.060171176,0.95304649,0.989471316,-6.147935557,0.004596791,Q5VVQ6
0.029464269,17.21654093,0.191046225,0.851705646,0.963466612,-6.242701433,0.016163331,HMGB2,sp|P26583|HMGB2_HUMAN,0.136467081,17.58635298,0.773144938,0.454948015,0.888741885,-5.84768405,0.051224352,P26583
-0.094472475,10.77731202,-0.191270841,0.851533581,0.963466612,-6.242656696,0.016163331,DAD1,sp|P61803|DAD1_HUMAN,-0.006530814,10.59932849,-0.013242065,0.989660343,0.998674325,-6.149723276,0.000576115,P61803
0.0274577,21.04364687,0.190658419,0.85200274,0.963474309,-6.242778552,0.016159861,KVD33,sp|P01593|KVD33_HUMAN / sp|P01594|KV133_HUMAN,0.185480921,21.06237082,1.310364366,0.215498517,0.757046933,-5.321615086,0.120877196,P01593
0.024015604,13.81728915,0.190201395,0.852352892,0.963541979,-6.242869235,0.01612936,PLCG2,sp|P16885|PLCG2_HUMAN,-0.182276508,14.0169871,-1.192142486,0.25709177,0.777929443,-5.456007795,0.109059791,P16885
0.048395684,14.68811395,0.18825462,0.853844793,0.964081307,-6.243253092,0.015886338,PDGFB,sp|P01127|PDGFB_HUMAN,-0.342461039,14.67660952,-2.090836726,0.059340003,0.607868733,-4.240514668,0.216190195,P01127
-0.04408551,13.63991865,-0.188692386,0.853509261,0.964081307,-6.243167117,0.015886338,ECP,sp|P12724|ECP_HUMAN,0.242138785,13.94122715,1.811988305,0.096010357,0.659748186,-4.658898318,0.180621795,P12724
-0.061183659,9.889732936,-0.188062732,0.853991877,0.964081307,-6.243290715,0.015886338,NADE,sp|Q6IA69|NADE_HUMAN,0.715485559,10.34063601,1.447809046,0.17422975,0.737165441,-5.153934078,0.132435033,Q6IA69
0.019755278,20.66257717,0.188073578,0.853983564,0.964081307,-6.24328859,0.015886338,CLC11,sp|Q9Y240|CLC11_HUMAN,-0.084089376,20.72452693,-0.857865238,0.408392689,0.867345431,-5.780053145,0.061807905,Q9Y240
-0.041904348,14.06457466,-0.18735253,0.854536306,0.964367902,-6.243429632,0.015757253,ABLM3,sp|O94929|ABLM3_HUMAN,0.221951363,13.96962954,1.628904564,0.130245579,0.706570664,-4.916169369,0.150844398,O94929
0.020496239,17.55119816,0.18693738,0.854854589,0.964399178,-6.243510594,0.015743169,GOLM2,sp|Q6P4E1|GOLM2_HUMAN,-0.059923453,17.53845359,-0.540694125,0.598977064,0.924268459,-6.000058216,0.034201867,Q6P4E1
-0.031544485,23.92726545,-0.18429816,0.856878621,0.965440446,-6.244021117,0.015274511,HVC33,sp|P0DP02|HVC33_HUMAN,0.143368209,23.7463945,1.179488011,0.261897219,0.782271153,-5.469820125,0.106642685,P0DP02
-0.031494644,23.92024067,-0.184216696,0.856941113,0.965440446,-6.24403676,0.015274511,HV333,sp|P01772|HV333_HUMAN,0.138777692,23.73671368,1.139869417,0.277397057,0.792511383,-5.512320353,0.100994491,P01772
-0.063996902,15.3475677,-0.184834363,0.856467317,0.965440446,-6.243917979,0.015274511,IF4B,sp|P23588|IF4B_HUMAN,0.285106312,15.1708878,1.132386333,0.28040276,0.797477943,-5.520219617,0.09828132,P23588
-0.075795058,9.556996469,-0.184817103,0.856480556,0.965440446,-6.243921304,0.015274511,KBRS2,sp|Q9NYR9|KBRS2_HUMAN,-0.010223565,9.281120135,-0.028634724,0.977644072,0.994976978,-6.149388754,0.002186968,Q9NYR9
-0.044882936,13.36160015,-0.182771799,0.858049682,0.966179785,-6.244313077,0.014942053,RRAS,sp|P10301|RRAS_HUMAN,0.273615061,13.27866081,0.804416132,0.437379658,0.876186499,-5.823446888,0.057403443,P10301
0.037905104,15.75959948,0.182602525,0.858179574,0.966179785,-6.244345307,0.014942053,GLYM,sp|P34897|GLYM_HUMAN,-0.043881842,15.64104568,-0.239969211,0.814554333,0.976540152,-6.120005736,0.010309895,P34897
-0.036660302,14.84542511,-0.180966868,0.859434924,0.966609459,-6.244655208,0.014748959,PDCD6,sp|O75340|PDCD6_HUMAN,-0.167052314,15.04706873,-0.923773271,0.374475293,0.858429459,-5.72320318,0.066295387,O75340
0.052500823,11.92586852,0.180976791,0.859427307,0.966609459,-6.244653336,0.014748959,LRC57,sp|Q8N9N7|LRC57_HUMAN,-0.086491188,12.34969432,-0.34486942,0.73638264,0.964602284,-6.088417829,0.015651714,Q8N9N7
-0.042224059,12.06502547,-0.181212009,0.859246755,0.966609459,-6.244608939,0.014748959,SNAPN,sp|O95295|SNAPN_HUMAN,-0.010424462,12.37918026,-0.07308091,0.942990353,0.988040649,-6.147043131,0.005225188,O95295
0.044711462,15.98983619,0.179366273,0.860663752,0.967663616,-6.244955781,0.014275588,FNDC1,sp|Q4ZHG4|FNDC1_HUMAN,0.073140601,16.02760903,0.613956236,0.5511294,0.912613569,-5.957445354,0.039713079,Q4ZHG4
-0.020676275,16.89119075,-0.178722951,0.861157759,0.967891162,-6.245075842,0.014173476,PSB9,sp|P28065|PSB9_HUMAN,-0.07077298,16.93037403,-0.582890865,0.571156852,0.915782411,-5.976135836,0.038207702,P28065
0.139915542,8.465775217,0.175998453,0.863517463,0.968334671,-6.194829135,0.013974518,IRS2,sp|Q9Y4H2|IRS2_HUMAN,0.991718561,8.407717828,2.157344977,0.054941093,0.590713242,-4.113285608,0.228623293,Q9Y4H2
-0.023086877,12.98079898,-0.174341336,0.864524022,0.968334671,-6.24588215,0.013974518,TNR16,sp|P08138|TNR16_HUMAN,-0.323372057,13.08847297,-2.037805836,0.065111623,0.609740801,-4.322204479,0.214854743,P08138
0.099086975,13.9801715,0.174644891,0.864290719,0.968334671,-6.245826931,0.013974518,PPR3D,sp|O95685|PPR3D_HUMAN,-1.163360992,14.01113451,-1.808790371,0.096531132,0.659800714,-4.663522292,0.180587219,O95685
-0.027844435,23.10834356,-0.173882566,0.864876643,0.968334671,-6.245965422,0.013974518,HV343,sp|A0A0B4J1X8|HV343_HUMAN,0.16839842,23.04301914,1.566261767,0.144223455,0.72628333,-5.00043327,0.138893924,A0A0B4J1X8
0.025117516,16.45705211,0.177067619,0.862429169,0.968334671,-6.245382797,0.013974518,PGAM1,sp|P18669|PGAM1_HUMAN,-0.19309097,16.49296302,-1.398417962,0.188224696,0.75199246,-5.215536884,0.123786514,P18669
0.083549383,9.626851702,0.176408252,0.862935721,0.968334671,-6.245504275,0.013974518,ARMX3,sp|Q9UH62|ARMX3_HUMAN,0.421266859,9.584589685,1.344531715,0.204552624,0.757046933,-5.281038276,0.120877196,Q9UH62
0.025344789,15.92454139,0.174559559,0.864356301,0.968334671,-6.245842464,0.013974518,ARMD4,sp|Q86TY3|ARMD4_HUMAN,-0.157249083,16.03780456,-1.228998949,0.243490895,0.770396836,-5.415136326,0.11328551,Q86TY3
-0.053016924,13.2393403,-0.175790409,0.863410432,0.968334671,-6.245617694,0.013974518,SUMO4,sp|Q6EEV6|SUMO4_HUMAN / sp|P61956|SUMO2_HUMAN / sp|P55854|SUMO3_HUMAN,0.181489003,13.54593423,0.777661013,0.452383289,0.887387787,-5.844236907,0.051886553,Q6EEV6
-0.020000869,24.53306641,-0.173555614,0.865127965,0.968334671,-6.246024635,0.013974518,APOD,sp|P05090|APOD_HUMAN,0.087839122,24.40047679,0.717920932,0.48705477,0.90076851,-5.888369523,0.045386805,P05090
0.120784068,8.457679108,0.178064147,0.863144574,0.968334671,-6.001303175,0.013974518,NUBP1,sp|P53384|NUBP1_HUMAN,-0.336968954,8.129261081,-0.550200201,0.608004881,0.928468579,-5.443454986,0.032232789,P53384
-0.023329395,17.02891393,-0.1749594,0.864049011,0.968334671,-6.245769619,0.013974518,PEPA3,sp|P0DJD8|PEPA3_HUMAN,0.046686488,16.94624363,0.308343426,0.763303741,0.96805698,-6.100681908,0.014099079,P0DJD8
-0.018189111,15.94927079,-0.174151426,0.864669987,0.968334671,-6.245916648,0.013974518,DHE3,sp|P00367|DHE3_HUMAN,-0.006107458,15.88236428,-0.051251039,0.959999966,0.990798273,-6.148451234,0.004014759,P00367
0.030176389,17.09347637,0.173273054,0.865345175,0.968334671,-6.246075718,0.013974518,RASF1,sp|Q9NS23|RASF1_HUMAN,-0.001277981,17.21192861,-0.011152798,0.991291602,0.998723087,-6.149749727,0.000554911,Q9NS23
-0.174221837,14.06863618,-0.172792173,0.865714866,0.968361779,-6.246162465,0.01396236,TAC2N,sp|Q8N9U0|TAC2N_HUMAN,-0.799882111,14.11908638,-1.500590623,0.160257641,0.728883053,-5.086512469,0.137342147,Q8N9U0
0.018172625,15.50764311,0.172482537,0.865952925,0.968361779,-6.246218194,0.01396236,PCNA,sp|P12004|PCNA_HUMAN,0.002944145,15.50005767,0.028597714,0.977672958,0.994976978,-6.149389853,0.002186968,P12004
0.048272623,11.26943876,0.17124802,0.866902202,0.968992212,-6.246439397,0.013679713,LMCD1,sp|Q9NZU5|LMCD1_HUMAN,0.830038529,10.89654637,3.082515904,0.009873249,0.421246545,-2.60826518,0.375463648,Q9NZU5
-0.030740036,14.26094541,-0.170990051,0.867100593,0.968992212,-6.24648542,0.013679713,GPC6,sp|Q9Y625|GPC6_HUMAN,-0.259910209,14.23659755,-1.741655053,0.108069845,0.676157499,-4.759565475,0.169952131,Q9Y625
0.042884367,16.14982136,0.169288636,0.868409307,0.96957985,-6.246787236,0.013416419,TAOK3,sp|Q9H2K8|TAOK3_HUMAN,0.306458154,15.82789999,1.809632342,0.096393771,0.659800714,-4.662305287,0.180587219,Q9H2K8
-0.032584529,11.37222559,-0.169653821,0.868128376,0.96957985,-6.246722709,0.013416419,AL4A1,sp|P30038|AL4A1_HUMAN,0.148388579,11.29586359,0.615050884,0.550430887,0.912613569,-5.956770204,0.039713079,P30038
-0.03132617,16.17506177,-0.169077689,0.868571595,0.96957985,-6.246824447,0.013416419,PSG6,sp|Q00889|PSG6_HUMAN,0.067206464,16.22170437,0.59342884,0.56431925,0.914734232,-5.969897629,0.038705068,Q00889
0.036535228,11.83158135,0.168787363,0.86879496,0.96957985,-6.246875585,0.013416419,DEND3,sp|A2RUS2|DEND3_HUMAN,-0.010482989,11.53618313,-0.059103578,0.953878508,0.989471316,-6.148001622,0.004596791,A2RUS2
-0.023956867,16.77205281,-0.168145364,0.869288932,0.96980503,-6.246988355,0.013315568,HOOK2,sp|Q96ED9|HOOK2_HUMAN,0.122372001,16.78920537,0.889356771,0.391934088,0.865214835,-5.753343921,0.062876043,Q96ED9
-0.020008997,13.1424094,-0.167005064,0.870166452,0.969830996,-6.247187601,0.01330394,CPNE2,sp|Q96FN4|CPNE2_HUMAN,-0.22408754,13.2627328,-0.952057082,0.360541182,0.849883653,-5.697701198,0.070640524,Q96FN4
0.033780428,14.9643788,0.167319929,0.869924129,0.969830996,-6.247132719,0.01330394,RAP2B,sp|P61225|RAP2B_HUMAN,-0.05998035,15.0146307,-0.398126397,0.697787909,0.956136993,-6.068135873,0.019479879,P61225
0.020439198,19.99619789,0.166975996,0.870188824,0.969830996,-6.247192662,0.01330394,GAS6,sp|Q14393|GAS6_HUMAN,0.038702239,20.02822991,0.311902643,0.760665453,0.967484723,-6.099546067,0.014355884,Q14393
-0.051378183,11.97992498,-0.165162925,0.871584454,0.970734497,-6.247506629,0.012899536,SC6A4,sp|P31645|SC6A4_HUMAN,0.545458444,12.06198186,1.753642929,0.105922632,0.67335284,-4.742562685,0.171757304,P31645
0.024770586,25.63312164,0.165385671,0.871412969,0.970734497,-6.24746824,0.012899536,HEP2,sp|P05546|HEP2_HUMAN,-0.026774379,25.63706143,-0.268689738,0.792901036,0.972723403,-6.11246806,0.012010635,P05546
0.018696433,22.14529685,0.164189836,0.872333687,0.970917339,-6.24767373,0.012817743,PLXB1,sp|O43157|PLXB1_HUMAN,0.037599179,22.19911042,0.366062878,0.720926178,0.962104537,-6.080686538,0.016777737,O43157
0.033106819,13.4653803,0.164206364,0.87232096,0.970917339,-6.2476709,0.012817743,SFR19,sp|Q9H7N4|SFR19_HUMAN,0.068478621,13.69925668,0.195961375,0.848041091,0.980342486,-6.129919201,0.008622175,Q9H7N4
0.038174574,19.81725577,0.163763453,0.872662022,0.970957174,-6.24774664,0.012799925,COF1,sp|P23528|COF1_HUMAN,-0.151174206,20.02975994,-0.63172926,0.539849591,0.912613569,-5.94634476,0.039713079,P23528
0.028263975,13.84135632,0.160124931,0.875464862,0.971145681,-6.248361137,0.012715617,ARAP2,sp|Q8WZ64|ARAP2_HUMAN,-0.299824774,13.84152036,-1.915067262,0.080533764,0.625528628,-4.507602829,0.20375281,Q8WZ64
-0.04246318,11.24397687,-0.160701489,0.875020607,0.971145681,-6.24826468,0.012715617,AHSA1,sp|O95433|AHSA1_HUMAN,0.335374806,11.14723837,1.321586536,0.211851682,0.757046933,-5.308371034,0.120877196,O95433
-0.024661885,16.15242196,-0.160404526,0.87524942,0.971145681,-6.248314405,0.012715617,TIG1,sp|P49788|TIG1_HUMAN,-0.106530786,16.10623181,-0.703052665,0.495931583,0.903151206,-5.898855364,0.044239534,P49788
-0.024154945,16.08789005,-0.162993225,0.873255198,0.971145681,-6.247877868,0.012715617,PSG3,sp|Q16557|PSG3_HUMAN,0.077888729,16.013288,0.573086733,0.577558242,0.918063124,-5.98184521,0.037127456,Q16557
0.020300911,17.15463989,0.16103367,0.874764672,0.971145681,-6.248208951,0.012715617,B2MG,sp|P61769|B2MG_HUMAN,-0.023263352,17.10084836,-0.21092591,0.83661557,0.97949654,-6.126770937,0.008997094,P61769
0.021355054,19.70811255,0.16155937,0.874359667,0.971145681,-6.248120521,0.012715617,LYVE1,sp|Q9Y5Y7|LYVE1_HUMAN,0.016339404,19.54124256,0.163903861,0.872636114,0.985144469,-6.135888844,0.006500077,Q9Y5Y7
0.020743871,17.51982162,0.16094651,0.874831825,0.971145681,-6.248223585,0.012715617,NOTC2,sp|Q04721|NOTC2_HUMAN,0.014128029,17.53954043,0.120066108,0.906491184,0.986613645,-6.142337492,0.005852882,Q04721
0.061474344,9.432062534,0.162398647,0.873713155,0.971145681,-6.247978748,0.012715617,CCDC6,sp|Q16204|CCDC6_HUMAN,-0.058798795,8.754004033,-0.083539803,0.934850785,0.987373399,-6.146193461,0.005518577,Q16204
-0.056551075,11.89407602,-0.160289645,0.87533794,0.971145681,-6.248333616,0.012715617,NR4A3,sp|Q92570|NR4A3_HUMAN,-0.004480489,12.03288403,-0.010768937,0.991591318,0.998723087,-6.149754094,0.000554911,Q92570
-0.040827253,15.33869635,-0.159207339,0.876171985,0.971605352,-6.248513936,0.012510102,ATPO,sp|P48047|ATPO_HUMAN,-0.024395539,15.25852674,-0.094915032,0.926006878,0.986613645,-6.145140695,0.005852882,P48047
-0.065389559,8.827777421,-0.15850711,0.876711678,0.971879112,-6.248629951,0.012387752,OLM2B,sp|Q68BL8|OLM2B_HUMAN,-1.092190564,9.401737884,-1.975129211,0.077793126,0.622157556,-4.354354502,0.20609962,Q68BL8
-0.032831928,12.4906158,-0.157664996,0.877360812,0.972273969,-6.248768799,0.012211342,TISB,sp|Q07352|TISB_HUMAN,-0.313440142,12.52509198,-1.540257578,0.150398681,0.728883053,-5.034801997,0.137342147,Q07352
-0.028121113,12.52106023,-0.156664428,0.878132209,0.972804006,-6.248932816,0.01197465,IF4G3,sp|O43432|IF4G3_HUMAN,0.156940186,12.4418022,0.835713646,0.420245903,0.871380058,-5.798335811,0.059792383,O43432
-0.040963071,15.05108802,-0.155960573,0.878674932,0.973080447,-6.249047571,0.011851254,SP100,sp|P23497|SP100_HUMAN,0.553012276,15.10680689,2.161552655,0.052388984,0.589635363,-4.130236765,0.229416478,P23497
0.022316162,16.24729058,0.151578089,0.882055579,0.973653863,-6.249750509,0.011595409,ETFB,sp|P38117|ETFB_HUMAN,-0.148001203,16.19219896,-1.361358457,0.199332626,0.754702162,-5.26078009,0.122224406,P38117
-0.025677987,15.78512768,-0.152919308,0.881020702,0.973653863,-6.2495375,0.011595409,LSM1,sp|O15116|LSM1_HUMAN,0.263811344,15.80265295,1.301284526,0.218486536,0.757046933,-5.332270587,0.120877196,O15116
-0.068063787,9.663581864,-0.152706675,0.881184753,0.973653863,-6.249571394,0.011595409,PI3R6,sp|Q5UE93|PI3R6_HUMAN,0.482750736,9.564650125,1.065275292,0.310489646,0.813350541,-5.54020907,0.08972224,Q5UE93
-0.066531182,12.18673778,-0.153913876,0.880253446,0.973653863,-6.249378338,0.011595409,STMN1,sp|P16949|STMN1_HUMAN,-0.269532764,11.7886844,-0.824213607,0.426489085,0.872187078,-5.807661189,0.059390352,P16949
-0.030631983,14.99925054,-0.151858019,0.881839567,0.973653863,-6.249706205,0.011595409,I27RA,sp|Q6UWB1|I27RA_HUMAN,0.133621088,15.13214442,0.511632417,0.618535294,0.930949474,-6.01554224,0.031073889,Q6UWB1
0.056829402,11.4724068,0.152863082,0.88106408,0.973653863,-6.249546467,0.011595409,SAE2,sp|Q9UBT2|SAE2_HUMAN,0.08512011,11.60439646,0.45655738,0.656444288,0.942800634,-6.042640377,0.025580134,Q9UBT2
0.030063223,15.30528283,0.153782964,0.88035443,0.973653863,-6.249399347,0.011595409,CAC1E,sp|Q15878|CAC1E_HUMAN,-0.047739376,15.2777063,-0.299969817,0.769522977,0.970650421,-6.103303597,0.012937153,Q15878
0.04692888,11.92932994,0.151292864,0.882275686,0.973653863,-6.249795566,0.011595409,GT251,sp|Q8NBJ5|GT251_HUMAN,0.061413924,11.99986267,0.292417713,0.775146541,0.971934782,-6.105607166,0.012362876,Q8NBJ5
0.037327043,11.36324568,0.150869101,0.882602722,0.973653863,-6.249862353,0.011595409,FNBP1,sp|Q96RU3|FNBP1_HUMAN,0.082572822,11.48614993,0.223851735,0.826777884,0.977505666,-6.123866709,0.009880716,Q96RU3
0.030965533,14.6663331,0.150804859,0.882652302,0.973653863,-6.249872462,0.011595409,ABCF1,sp|Q8NE71|ABCF1_HUMAN,0.041555138,14.8208175,0.146639432,0.885941538,0.986191943,-6.138665254,0.00603855,Q8NE71
-0.016241059,20.07260165,-0.150726201,0.882713008,0.973653863,-6.249884833,0.011595409,KATL2,sp|Q8IYT4|KATL2_HUMAN,-0.012993569,20.10808531,-0.141928536,0.88957868,0.986191943,-6.139369448,0.00603855,Q8IYT4
0.034733643,15.17861537,0.153896231,0.880267058,0.973653863,-6.249381171,0.011595409,SREC,sp|Q14162|SREC_HUMAN,0.005438398,15.25504817,0.027176861,0.978781953,0.994976978,-6.149430979,0.002186968,Q14162
-0.048594613,10.69372614,-0.150077108,0.883213997,0.973882809,-6.249986674,0.0114933,TSN7,sp|P41732|TSN7_HUMAN,0.310174905,11.2942144,0.900686273,0.38612586,0.860101831,-5.74353083,0.065450128,P41732
-0.058025189,11.4471299,-0.149496227,0.883662382,0.974053618,-6.250077442,0.011417136,EFL1,sp|Q7Z2Z2|EFL1_HUMAN,0.103944034,11.21540945,0.290811642,0.776344218,0.972583005,-6.106089599,0.012073324,Q7Z2Z2
-0.021310578,22.32091608,-0.149066412,0.883994185,0.97409585,-6.250144379,0.011398307,KV105,sp|P01602|KV105_HUMAN,0.098278002,21.97552917,0.803297859,0.438000197,0.876186499,-5.824328386,0.057403443,P01602
-0.05608497,11.14691247,-0.148441555,0.884476595,0.974303956,-6.250241348,0.011305534,NDUBB,sp|Q9NX14|NDUBB_HUMAN,-0.137340337,11.03485842,-0.467644682,0.648726915,0.941197235,-6.037423079,0.026319357,Q9NX14
